0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1.7616612,0.9167616,1.7450048,2.009308,1.7896891,0.31087318,1.7754811,2.2379375,1.5376997,2.1431873,1.7289925,1.8772787,1.6834338,2.9611974,2.1130245,2.2329369,1.7558635,1.2138706,2.161391,2.0645716,1.9715401,2.5845225,2.0011563,2.1202736,2.3299336,1.9838339,2.04938,2.1290033,3.4529233,2.6842797,3.2446334,3.3026173,3.367408,4.0210404,3.2387168,3.4123,3.3010795,3.1411421,2.9364884,2.9833272,3.0645657,3.6994493,2.7711136,3.5348496,2.564482,2.4587157,2.9506671,2.9326982,2.3144834,1.8533703,2.846991,2.907037,1.5501944,2.4733152,2.0817575,1.838227,1.0431693,0.84609324,1.6609792,1.5389792,1.0869032,0.4404348,1.425357,1.7440661,0.96814126,0.90270764,1.1003784,1.1693189,1.7815205,1.728373,1.8478681,1.9569619,2.0277095,3.0408318,1.7204438,1.8884709,3.1398258,3.75075,3.23965,2.843504,3.5517201,3.6269321,3.4523058,3.3615487,3.7248495,4.0268283,3.8244996,3.79022,4.054522,4.0343146,4.5582676,4.5512424,3.36882,3.2751133,4.007191,3.8190536
1.9439783,1.0789223,2.027843,2.388606,1.5270296,1.1970183,1.7724793,1.8418088,0.9317889,-0.018436683,0.8908134,0.7253619,2.2832959,3.213025,2.217777,2.549476,2.4494395,2.058389,2.519129,2.593362,2.8356557,1.8615837,2.6178231,3.019611,2.8718193,2.1868088,2.6297596,3.1164021,3.3897882,4.455714,3.0906253,3.3132362,3.0106997,2.7934446,2.732308,2.7783184,2.9926212,2.4035125,2.7876494,2.9579127,2.310024,1.5632926,2.097687,2.4198494,1.8863798,2.5206773,2.0475605,2.2057655,1.2734084,1.089499,1.5069953,1.4752749,1.1911005,0.16068932,1.3948153,1.1330034,0.9097485,0.6081805,0.99405766,0.70631355,1.2073894,0.41528842,1.1789283,1.2522314,2.161948,2.8626957,2.1938567,2.1844082,2.7313235,3.1405644,2.8454356,2.954275,3.0493174,3.6480238,2.827959,3.2478995,3.0765326,2.9433038,2.8535054,3.1522164,3.6395013,2.996028,3.0515127,3.5966442,3.5307395,4.60923,3.3712628,3.8035111,2.8063807,3.7777512,2.8610482,3.0702658,2.9536333,2.9546266,3.3785746,3.559621
1.2164322,0.537178,1.0324323,1.5224336,1.2738005,-0.7969151,0.76507264,1.4252864,1.9698861,2.9939494,2.1420193,2.5254326,2.1045115,3.851825,2.0566974,2.4109576,3.0103366,2.7317395,3.1760652,3.46339,3.2506094,3.2284915,3.188281,3.1634035,3.418214,2.7694817,3.3014297,3.4512963,3.3302388,4.4531403,3.091363,3.4445062,2.5744965,2.9056385,2.3265834,2.5087173,2.579494,1.8711132,2.4409516,2.2695737,2.215897,1.3681406,2.0154986,2.2440464,1.617991,1.1415031,1.6313432,1.801789,1.0058053,1.8176696,0.9995108,0.935646,1.2006284,0.88507277,1.2866449,1.6589241,1.6472359,0.3016239,1.6585846,1.7292401,1.8976091,3.1292453,1.880611,2.3064559,2.7921338,3.4450104,2.6708038,3.063036,2.9748082,4.2995963,3.3679883,3.2794197,3.3222005,5.4685035,3.6884985,3.6999006,4.0861664,5.5052295,4.511163,4.29215,3.9571295,4.309001,3.7911148,3.6397135,3.1587203,3.6744184,3.0568664,3.221285,2.8247366,3.4883742,2.9570181,2.9134226,2.10403,2.5359118,2.3269897,2.401561
1.2625977,1.3693235,1.3640106,1.6577535,1.6330338,0.37904522,1.5140002,1.8034521,2.1174204,3.0232909,1.9382983,2.1735451,2.7202373,2.3199828,2.6458056,3.1777256,3.1376557,4.38241,3.22913,3.347966,3.6062984,3.7364738,3.2887008,3.7966228,3.151651,2.7509058,2.7045453,3.308029,3.523936,2.883135,3.4423325,3.8146582,2.5423207,2.991156,2.4224274,2.4661674,2.5014954,1.9628564,2.5403383,2.4381015,1.1957902,0.59169346,1.1251982,1.6141224,1.1732465,0.30706173,1.4275057,1.5983855,0.9188195,0.5891964,1.2771063,1.2393843,0.62086487,0.1928498,0.7011694,0.4185165,2.0229983,2.6929991,1.9903386,1.8198894,2.151924,3.3153725,1.9499002,2.2236238,3.1966236,2.8370929,2.8305895,3.1449738,3.746242,2.7411258,3.2329762,3.840569,3.338004,4.446285,2.7902186,3.2122424,3.4873772,3.9502475,3.384951,3.4920132,3.0932858,4.645975,3.00541,3.0423963,2.8905904,3.6780918,2.7332666,2.8526263,2.7497692,3.2222393,3.0307505,3.0979378,1.8807029,3.1965265,2.344149,2.0524693
1.585491,2.6183488,1.8932377,2.1239264,2.4852066,2.1562884,2.5685198,2.7738116,2.754676,4.2132688,2.8953557,2.9496284,3.1607068,2.8171194,3.310532,3.3390677,3.1759095,2.9436467,2.995299,3.3689547,3.4886255,3.050896,3.3625472,3.7336116,3.002904,4.6816754,3.0253623,3.4573412,2.316079,2.9907782,2.1717474,2.3345304,1.9354893,2.0915906,2.0400536,2.2188077,1.837189,2.33062,2.230224,1.9193552,1.5027828,2.3703103,1.7050469,1.8034499,1.4135888,1.3849429,1.9004614,1.5382997,1.3015482,1.5697564,1.5687938,1.2497493,2.2776484,1.6287762,2.7936432,2.54044,2.6557086,2.024723,2.9641986,2.6921067,2.8218381,3.386529,2.8368704,3.056144,3.9111161,3.7889044,3.9343407,4.152672,3.4515176,4.2847805,3.4206736,3.712943,3.6334245,5.1009803,3.6242874,4.0515327,3.0990658,2.8391314,3.2222633,3.0306516,2.9411552,4.1203694,3.0119066,3.1056306,1.8262391,2.618407,2.0231328,2.0368187,2.1315267,2.7291532,2.303056,2.4513688,1.094537,1.1282666,1.4939885,1.1819403
2.3630695,2.2074633,2.1731222,2.6207216,3.181155,2.9269662,2.972514,3.1940901,3.2791798,4.5433636,3.423457,3.5395508,3.2312,3.3288703,3.289321,3.6397042,3.5014656,3.8484259,3.6673331,3.8765373,3.0928268,2.740061,3.0026436,3.1809022,2.547663,2.4853103,2.1467044,2.311421,1.7768226,1.0316097,1.5546527,1.7225324,1.4821725,1.3500574,1.2110455,1.3748891,1.0564038,1.393294,0.6319182,0.48144722,1.1149402,0.3683889,0.75570667,1.1832535,1.5828933,1.2734466,1.6172346,1.5825768,1.6863594,1.7159934,1.5128865,1.59461,2.3132417,2.9911184,1.9028077,2.2285857,2.7155256,2.4302905,2.083921,2.5248253,3.4750643,3.0755186,3.2026427,3.773076,3.5188873,3.582306,3.463998,3.6396508,3.8251119,3.3273976,3.7602704,4.130554,2.9257913,2.7696297,2.6634567,3.0481205,2.5975795,3.21806,2.8535938,2.9332237,2.294443,1.8227745,2.3144538,2.4118478,1.8332826,1.198002,1.8339111,1.938282,0.9872679,2.5269642,0.7580995,1.0294029,1.2103969,2.4733515,1.5078353,1.3060731
3.0091782,4.134396,3.0698042,3.134192,3.3002524,4.5389857,3.158476,3.5571613,3.8406703,3.9769275,3.8983295,4.1826982,3.6682036,2.7255335,3.7767432,4.08329,3.20559,3.8413742,3.3510551,3.6735494,2.7704384,3.5519545,2.4873378,2.8735309,2.2101758,2.4151351,2.2032194,2.3730369,0.6614059,0.5180064,0.7435478,0.80350894,0.6907397,1.7270856,0.66313416,1.0594594,1.0367438,1.5815313,0.9620389,1.1929237,1.0435472,1.0531137,0.9824684,1.3254253,1.3186686,2.483225,1.106423,1.3389364,2.1804512,2.1233141,2.0173812,1.9743873,2.9345903,2.7779796,2.2699306,2.886724,3.5799406,3.0949183,3.122969,3.4554236,3.8583076,3.08788,3.7501457,4.0331883,3.133602,2.977554,2.9101028,3.2416818,3.6394095,4.977556,3.73054,4.035394,2.3596344,2.451557,2.545349,2.7405498,2.41304,2.531958,2.8643687,2.6859968,0.9998723,2.017403,1.2041938,1.0638986,1.0774173,1.4583055,1.1087894,1.1747382,1.207857,1.1589397,1.4990951,1.5287806,1.2973396,2.595518,1.238175,1.2925628
3.0539172,4.24621,3.3395658,3.6492202,3.535601,5.586137,3.416328,3.9134483,3.2531936,3.2438753,3.3607616,3.3665955,3.1133819,3.9938033,3.1014593,3.2390087,2.5876086,2.1651495,2.1026394,2.7574084,2.206279,1.9891602,2.2418144,2.5906608,1.2859569,1.4609662,1.274418,1.5678205,1.0069543,1.8578438,0.6639847,0.8479899,0.68877953,0.11517806,0.18305102,0.15502518,1.4011153,0.68214804,1.0997666,1.1172105,1.8639759,1.5762671,1.4936565,1.6607639,2.2303379,2.4899783,1.8453405,1.9338133,3.1115682,3.6515527,2.9386864,2.912453,3.4717321,4.4434032,3.4881935,3.564862,3.9323711,3.8397393,3.9119222,3.9061003,3.2601433,4.1433587,3.3455126,3.704129,2.6777937,4.1921935,2.5233748,2.7875395,2.3568609,4.469931,2.26135,2.546862,2.1548164,1.9805251,2.2136748,2.4657786,1.6933429,1.7378292,1.8897674,1.651529,1.388653,1.1357473,1.011918,1.2456844,1.4264586,2.6691933,1.2726692,1.3642273,2.3116987,1.9595271,2.2516677,2.3507924,2.3352437,2.1841385,2.6849134,2.6253579
3.1260366,3.312962,2.884705,3.2945702,3.4893343,4.7196846,3.379718,3.9005098,3.1393929,2.9349306,3.1398656,3.4331186,2.4379482,2.9894314,2.2546306,3.0124304,2.177903,2.7601037,1.7602721,2.3921082,1.3492361,0.9193371,1.3659476,1.4350955,1.5051126,1.7475792,1.6484773,1.7752208,1.1494516,0.81731266,1.1115717,1.0240103,2.0159862,1.8277063,2.0484278,1.8472158,2.3474176,1.6950696,2.712651,2.3437824,2.2456703,2.2872531,2.1034265,2.002802,3.3368218,4.0361767,3.1411216,3.3892748,2.9704213,4.1160893,2.857059,2.8395793,3.610424,3.701037,3.5707507,3.7430284,3.6819854,4.3835154,3.8488302,4.1766706,3.0424984,3.2629147,3.0450077,3.4350796,2.6242552,2.9066274,2.5612688,2.9308505,1.7605206,2.073803,1.6833383,1.9082919,1.2982172,1.7026157,1.3062701,1.5138599,1.0654547,0.50607824,0.8712118,0.797557,1.3740766,1.1098114,0.97317165,1.0270978,1.6222945,2.0928805,1.4380759,1.5492257,2.8761926,3.0542786,2.8604274,2.8937066,2.906756,2.8907962,3.0072052,2.94231
3.5113223,3.9196374,3.716287,3.914751,3.4010503,2.0536065,3.2006052,3.5904977,2.3870873,2.4733343,2.4385285,2.4411187,2.4765732,3.2619224,2.6535475,3.067989,1.4017111,0.032008998,1.0850191,1.2948749,1.6465713,0.22310555,1.65038,1.8517563,1.1177608,-0.22340804,1.1436869,1.2207539,1.622876,3.2381592,1.6673791,1.8621085,1.6937308,1.7695513,1.5993279,1.5506419,2.3836563,1.9974244,2.419688,2.3334286,2.6570544,3.017628,2.7844663,2.8986795,3.1846108,4.651929,3.052447,3.459413,3.7477677,4.353006,3.4727793,3.7197504,3.3078558,2.857847,2.8204424,3.0896015,3.3250024,2.4926193,2.8362987,3.1909635,2.1855931,2.9557822,1.9343773,2.3347952,2.3135123,2.0589547,2.304223,2.5924757,1.7590708,1.6321735,2.01346,2.2683268,1.2117907,2.4417694,1.087703,1.5158155,1.4232175,2.9238555,1.7425514,1.9381983,1.8715197,2.936958,1.8417335,2.1728423,2.7794962,2.8280756,3.0791488,3.0751941,2.3567805,4.167517,2.351058,2.7236013,2.9983444,3.0768719,3.2215297,3.3054574
3.752184,3.1671233,3.8939707,3.8315558,2.6924412,2.2284317,2.5309796,2.8792453,1.9525937,2.2790062,1.9021859,1.9182266,1.9313948,0.76492524,2.1765144,2.5015008,1.3262714,1.9926784,1.4410385,1.5514588,0.79062843,1.7639673,0.9179345,1.0296186,1.4923168,0.7994762,1.4978119,1.5054132,1.708578,1.0894052,1.5746952,1.9318451,2.277549,2.2270105,2.0223022,2.3604138,2.8050168,1.9342989,2.4054837,2.5237784,3.3782766,3.1778567,3.0681348,3.5563042,3.6721518,3.799474,3.5894156,3.8122928,3.882174,5.303675,4.2264223,4.2244925,3.2939165,3.1569111,3.473666,3.2058475,2.7478387,3.1214533,3.0623524,3.0404356,1.8453525,1.6841302,2.0746694,2.1024027,1.8774359,2.4292986,1.8110086,1.9012859,1.1620636,0.44782165,1.107893,1.3246282,1.338753,2.746777,1.2116425,1.5260673,1.7236706,3.0105882,1.8553541,1.7666031,2.9532828,2.2264016,3.0891702,3.2949948,2.750684,3.7465398,2.8486426,2.7515476,3.7966936,4.2204304,4.0616527,4.2167754,3.640699,3.692519,4.128912,3.9380336
2.7127655,1.5509367,2.7997744,2.969282,1.8597226,1.5526409,1.680112,1.8201891,1.5161072,0.17450324,1.3764818,1.4920429,1.0444516,1.2154673,0.90708315,1.3164012,1.4450558,1.4695905,0.9769451,1.1967505,1.1394991,2.377649,0.80989915,0.9752447,2.0335913,2.0511274,1.878754,2.2067103,1.8060906,1.7471025,1.5041227,1.9221946,2.9505062,2.5936916,2.4352996,2.9379942,3.3038518,3.1132982,2.9067454,3.0396907,3.8043952,2.7210016,3.6426592,3.8960273,3.5837998,2.436097,3.5826747,3.6947718,2.6624486,2.4674892,2.6440265,2.5369365,2.7952094,2.83564,2.3975983,2.5149307,1.8904738,2.31908,1.6893626,1.7393054,1.3610027,1.8263062,1.1976023,1.3927656,1.5855254,2.7017534,1.7919685,1.9171203,2.003955,3.217784,2.248779,2.2977068,1.8898643,2.1493578,2.0591094,2.2602222,2.8337348,4.052207,3.0063071,3.0809135,3.1966033,2.952927,2.9411838,3.1938996,3.3696604,4.480601,3.1306047,3.480324,3.697753,3.4785004,3.3739314,3.8085566,3.3097348,4.0971074,3.178157,3.547328
