0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.53477204,0.29580736,0.6892811,0.55128133,1.0099889,1.2598629,1.0651306,1.0811614,1.5655798,1.5249771,1.5375183,1.523294,2.0872993,1.9734147,1.9618762,2.132164,2.4080045,2.300584,2.1812756,2.392453,2.659336,2.6181903,2.480844,2.7049208,2.3554194,2.4161093,2.248808,2.3249836,1.7351247,1.6694257,1.7386522,1.7172625,1.3169383,1.360011,1.4138458,1.3942088,0.6345463,0.7643993,0.8831511,0.73632604,0.072840266,0.1136957,0.3365908,0.24924475,-0.23113775,-0.09383725,0.049588025,-0.19344509,-0.15298282,-0.19383852,0.01987522,-0.1587544,0.30222493,0.02988199,0.3415129,0.34513494,1.0723498,0.8162176,1.0255646,1.0564297,1.5896962,1.4557469,1.4914844,1.626144,2.1711078,1.9058278,2.0404627,2.185654,2.616582,2.4699023,2.4481795,2.6649194,2.6694121,2.7606075,2.4715402,2.5980256,2.4062076,2.3565779,2.3645973,2.4647243,1.8293844,2.064204,1.89,1.8866183,1.2535942,1.1613938,1.4547288,1.3766211,0.7046451,0.9022896,0.96127576,0.86178666,0.2554157,0.51110196,0.6598173,0.44020712
1.0102015,1.1193326,1.1282037,1.0383885,1.5751148,1.5993276,1.5320519,1.64421,2.0584621,1.7207228,1.889812,2.0162523,2.4460437,2.4038236,2.2673633,2.4687932,2.654143,2.4631994,2.4471767,2.680995,2.4317496,2.413919,2.3572087,2.4273162,1.8655362,1.8039931,1.9400452,1.953784,1.2322572,1.0863212,1.3843545,1.284429,0.7692423,0.7253203,1.0530859,0.8825464,-0.057318766,0.14284916,0.32210672,0.085798204,-0.3037956,-0.20071326,-0.018890228,-0.25569,-0.18076465,0.0019101782,0.08607083,-0.13584661,0.28503123,0.28652474,0.38680667,0.29478785,1.129154,1.1566333,1.1047757,1.1693892,1.6259209,1.6309632,1.5460114,1.6246763,2.1823099,2.187207,2.0471642,2.222929,2.6275423,2.5099134,2.5060158,2.6908627,2.7613146,2.5529625,2.6442456,2.8356373,2.5376787,2.5148084,2.6095974,2.6892946,1.8081049,2.0099828,1.9785827,1.8433431,1.3283343,1.4683568,1.6079123,1.5007339,0.7756001,1.113767,1.1523476,0.92949194,0.2502835,0.24221133,0.6780801,0.38033766,0.079594485,0.1599112,0.40195352,0.22603554
1.6135019,1.4938444,1.6290697,1.6799409,2.0441449,1.87125,1.963281,2.0635848,2.494941,2.2289696,2.3526704,2.5061429,2.6061685,2.6326046,2.4735608,2.6961513,2.3936152,2.3019392,2.3670788,2.5338862,1.7871569,1.8747128,1.8551753,1.8858854,1.1315644,1.3294432,1.2663448,1.1958563,0.70100313,0.72948337,1.0329562,0.79180753,0.041408267,0.19942543,0.41186392,0.14039594,-0.28670654,-0.46256053,0.11843352,-0.20475294,-0.13324822,-0.22500697,0.14633422,-0.01119849,0.22916172,0.13913937,0.43267903,0.30800572,1.0888938,0.9876517,1.2284487,1.2328272,1.5997248,1.6364707,1.5786033,1.6759233,2.1862688,1.9666822,2.0745401,2.2046812,2.5960572,2.6651442,2.5013487,2.669562,2.761731,2.6670716,2.6848135,2.8754375,2.3210654,2.586353,2.3358898,2.4386804,1.8018619,2.04751,1.9386708,1.8999321,1.2123855,1.4223976,1.4758391,1.3167313,0.80508906,1.0205505,1.1744151,0.98757213,0.19711252,0.28620654,0.58352256,0.30345488,0.028761124,0.30048472,0.31982872,0.1523455,0.21713491,0.26396167,0.47592446,0.35879153
2.0643034,2.2620916,2.0648873,2.0771353,2.4674528,2.5521593,2.3933895,2.4772751,2.8335454,2.6245742,2.8320034,2.9026182,2.3298333,2.2939293,2.407857,2.462444,1.7907935,1.6463655,1.93379,1.9540882,1.2703798,1.0499268,1.5153813,1.435879,0.7070759,0.6320252,1.0811174,0.91464156,-0.038853373,0.12912683,0.336161,0.13618723,-0.31723225,-0.41129252,0.008148761,-0.20123173,-0.30480433,-0.3141902,0.0050970423,-0.15802738,0.26726004,0.34561008,0.5106408,0.3711896,1.0391252,1.0500133,1.1527779,1.1798751,1.5494632,1.617028,1.5880808,1.6004344,2.1870103,2.079683,2.1466248,2.258272,2.5567687,2.3623245,2.4897537,2.5734394,2.7221482,2.6086667,2.6305597,2.7442257,2.354358,2.4075568,2.395019,2.5169253,1.6277019,1.9723569,1.7671746,1.7808697,1.2724427,1.515054,1.5334601,1.5032698,0.73382753,1.0361696,1.1132964,0.97720635,0.082223274,0.25897965,0.41668177,0.29229984,0.040791284,-0.06454346,0.29645494,0.15570304,0.28752747,0.19651838,0.49962112,0.43470886,0.8893168,1.2294024,1.09886,1.0967392
2.612981,2.6198535,2.614634,2.63303,2.7051594,2.793119,2.6208923,2.7066123,2.4367125,2.452714,2.4285216,2.489692,1.8040373,1.7418158,1.9201553,1.9614595,1.2521589,1.1578654,1.4013015,1.384347,0.6772673,0.77870977,0.95939773,0.8738955,0.08242606,0.3149631,0.47582403,0.26361522,-0.28320244,-0.30419144,0.11320972,-0.16421081,-0.15357919,-0.23651555,0.13481444,-0.079231754,0.23738009,0.2851444,0.38637263,0.29279664,1.0132695,1.0453192,1.1375462,1.111082,1.6232598,1.9275304,1.7025476,1.6982428,2.15793,2.2080317,2.2071023,2.2054896,2.8435502,2.8974297,2.8408403,2.9290285,2.7936456,2.9264636,2.7292209,2.8213043,2.3098235,2.0954516,2.3058577,2.4134774,1.7829616,1.8860602,1.9112742,2.0398698,1.2996621,1.2391796,1.5251654,1.550041,0.671119,0.74918586,0.977953,0.90060663,0.059664343,0.17506345,0.380143,0.27706096,-0.0213098,-0.026928185,0.25901315,0.15716414,0.29107457,0.5797778,0.4059647,0.31095272,0.769101,0.7523406,0.85809326,0.8898304,1.4093558,1.5486681,1.5117869,1.5043033
2.7698684,3.048701,2.835126,2.8357286,2.4647079,2.5123477,2.508398,2.5816915,1.8688085,1.616459,1.9453151,1.9904635,1.233915,1.0932459,1.4398595,1.4347488,0.75028867,1.0202376,0.9785526,0.9768829,0.014024466,0.109418005,0.32916686,0.1942607,-0.27951756,-0.4670036,0.040843863,-0.2001711,-0.14750479,-0.07426966,0.055570234,-0.13646717,0.28374064,0.2749694,0.34645492,0.2778888,0.9891293,1.1519907,1.0470504,1.0184662,1.5938561,1.7214317,1.6521598,1.6396215,2.0959594,2.3102279,2.0596154,2.1170254,2.569685,2.713416,2.5472872,2.6625273,2.719658,2.7746158,2.6788375,2.8324046,2.268629,2.448885,2.2407157,2.3807156,1.7276565,2.0115361,1.8035454,1.9375749,1.334876,1.3491172,1.5258602,1.6022829,0.64614624,0.7642269,0.92520577,0.8519572,0.18948719,0.32538694,0.5149725,0.39967513,0.031489946,0.17665908,0.2996939,0.14138551,0.29619074,0.37535235,0.42133,0.3817693,0.85472965,0.8236741,0.88955295,0.8760419,1.4156833,1.3873695,1.4673091,1.503479,1.8907087,2.1859856,2.0447636,2.0466926
2.428204,2.3132353,2.5227592,2.519653,1.8087144,2.0020487,1.9155266,1.8868718,1.3259274,1.0654383,1.4464841,1.3916396,0.61123675,0.41886273,0.81957567,0.7638608,-0.032407798,-0.019280706,0.22483493,0.123841286,-0.31312013,-0.35886315,-0.046692286,-0.16763408,-0.296693,-0.43658462,-0.14589068,-0.20988226,0.33353144,0.35027146,0.43922424,0.45031562,1.0718697,1.0869521,1.08449,1.1643646,1.5587893,1.5366324,1.6093477,1.6145257,2.1008654,2.2714918,2.1918013,2.1734262,2.6460567,2.6169803,2.7468903,2.676637,2.797637,2.6938386,2.8352962,2.9156241,2.3044956,2.1987529,2.4067676,2.3957415,1.752941,1.7829788,1.9082857,1.9772197,1.2895348,1.3069097,1.5706886,1.5542407,0.7147745,0.9724904,1.0447482,0.9635288,0.110863216,0.08245545,0.4336345,0.28409645,0.092268385,0.3208661,0.3645722,0.22733313,0.2154568,0.21503672,0.39150226,0.33671832,0.84874135,0.79606426,0.93825203,1.0056828,1.4039721,1.3269794,1.4467093,1.50504,1.835689,1.8027779,1.9256631,2.019257,2.207895,2.2681656,2.3207304,2.3513718
1.8262905,1.6633588,2.0015402,1.8965033,1.4109428,1.4086614,1.6337409,1.4767996,0.6868822,0.7418787,0.8636257,0.7326389,-0.014389196,-0.058035955,0.3183588,0.14164397,-0.1407253,-0.12203895,0.10655361,-0.047607705,-0.27990362,-0.32943803,-0.07562662,-0.19027431,0.38378027,0.071216054,0.44779554,0.4719823,0.970465,1.0513151,0.94886327,1.0386527,1.6817144,1.7452817,1.6910758,1.7639319,2.036194,2.0774386,1.9537874,2.0219393,2.580629,2.5902283,2.5509236,2.6778305,2.8246596,2.6958284,2.83313,2.8797252,2.4171307,2.2901354,2.4692264,2.485921,1.8095433,1.7481848,1.9033078,1.9189377,1.2560729,1.2481986,1.4645964,1.3947057,0.7437405,0.9031822,1.040693,0.94787925,0.23238261,0.38173592,0.52957374,0.38873947,-0.04688691,0.078661695,0.18233281,0.08421696,0.30492106,0.44771108,0.46941084,0.43345004,0.93833286,1.0449532,1.0011982,1.0038381,1.4167829,1.6059159,1.3989594,1.4969561,1.9739013,1.8004079,1.9595385,2.0233626,2.3015103,2.268989,2.3520582,2.4003496,2.3596041,2.3398795,2.4212332,2.5057344
1.2725996,1.0467988,1.4256463,1.3331268,0.66909593,0.8101398,0.91699845,0.77264774,0.040106785,0.12716891,0.38520202,0.13758573,-0.44782197,-0.17078006,-0.14414223,-0.38109764,-0.16213582,0.15908879,0.09112514,-0.039922856,0.27023187,0.38870245,0.41353235,0.3058513,1.0543653,0.9335722,1.0717688,1.0741357,1.6227709,1.679288,1.594831,1.6884546,2.1466057,2.0330865,2.0753405,2.227769,2.6597311,2.4544358,2.605359,2.7264671,2.8140473,2.560509,2.7749743,2.954436,2.326693,2.4222212,2.3547845,2.4686136,1.7964724,1.6518023,1.9262607,1.9609388,1.2856349,1.429785,1.4472132,1.435576,0.64085114,0.628795,0.8957235,0.7932825,0.2539963,0.17433408,0.55188406,0.3838138,-0.06431451,-0.14520876,0.11584847,-0.0006688356,0.2703901,0.28765193,0.42351177,0.33611822,0.83764654,1.137373,0.8522492,0.8849939,1.5082535,1.5759767,1.5537864,1.5556206,1.8654855,1.9557961,1.8397524,1.9044646,2.3187134,2.360076,2.3270073,2.4122152,2.395148,2.7679396,2.5338984,2.56095,2.2309642,2.5539227,2.4411886,2.509188
0.7476266,0.5280454,0.990943,0.87655073,0.06340809,0.1996904,0.37196878,0.2298329,-0.2524456,-0.23194714,0.07910591,-0.17149124,-0.24247618,-0.029782878,0.03633914,-0.19402525,0.45208696,0.42377552,0.5734277,0.5047036,0.9781577,1.0171196,0.96752435,0.9395241,1.7220417,1.6046016,1.7548512,1.7886068,2.1073918,1.988531,2.0586605,2.079654,2.673258,2.6696188,2.6639168,2.7720401,2.594069,2.7789435,2.5463018,2.5938773,2.3678684,2.3709505,2.401981,2.4695554,1.728976,1.5418308,1.8535385,1.8114334,1.2614915,1.1071615,1.4533544,1.4238229,0.6974333,0.515237,0.90421283,0.8670701,0.20527658,0.33356696,0.4857153,0.3446811,-0.08747479,0.067142114,0.18801577,-0.00932588,0.32773468,0.34142956,0.48502347,0.4165539,0.9026538,1.239126,0.9512049,0.9519742,1.4442647,1.5652546,1.5219223,1.5875918,1.9475954,2.1480947,1.9377351,1.9756081,2.2384,2.585685,2.2716398,2.3361423,2.4073272,2.5580816,2.4843574,2.516558,2.141333,2.4424021,2.3422542,2.2938848,1.5622995,1.5677834,1.8009158,1.7776675
